[1] "28205 forecasted vs actual:  5.30848441688282 5.28320372873799"
[1] "28206 forecasted vs actual:  5.17614901866234 5.19295685089021"
[1] "28207 forecasted vs actual:  5.05241010561758 5.15329159449778"
[1] "28208 forecasted vs actual:  5.04824896946351 5.12989871492307"
[1] "28209 forecasted vs actual:  5.10042386538202 5.15905529921453"
[1] "28210 forecasted vs actual:  5.21108343777631 5.25227342804663"
[1] "28211 forecasted vs actual:  5.36509873109283 5.41164605185504"
[1] "28212 forecasted vs actual:  5.51321927188338 5.59471137960184"
[1] "28213 forecasted vs actual:  5.69312264450053 5.65599181081985"
[1] "28214 forecasted vs actual:  5.72188968012805 5.64190707093811"
[1] "28215 forecasted vs actual:  5.65530141511389 5.59471137960184"
[1] "28216 forecasted vs actual:  5.59794773567384 5.55295958492162"
[1] "28217 forecasted vs actual:  5.58949131385762 5.50938833662798"
[1] "28218 forecasted vs actual:  5.56698027964639 5.51342874616498"
[1] "28219 forecasted vs actual:  5.54903077574916 5.4971682252932"
[1] "28220 forecasted vs actual:  5.51437736753172 5.48479693349065"
[1] "28221 forecasted vs actual:  5.52700461600062 5.50533153593236"
[1] "28222 forecasted vs actual:  5.53498427285357 5.54126354515843"
[1] "28223 forecasted vs actual:  5.61663209888001 5.59842195899838"
[1] "28224 forecasted vs actual:  5.78021482600721 5.6937321388027"
[1] "28225 forecasted vs actual:  5.85782152533243 5.87773578177964"
[1] "28226 forecasted vs actual:  5.91337230686851 5.89164421182577"
[1] "28227 forecasted vs actual:  5.70748046005325 5.71042701737487"
[1] "28228 forecasted vs actual:  5.52728397864559 5.48063892334199"
[1] "28229 forecasted vs actual:  5.32784251515348 5.28826703069454"
[1] "28230 forecasted vs actual:  5.21689839768469 5.18738580584075"
[1] "28231 forecasted vs actual:  5.06529626297266 5.14166355650266"
[1] "28232 forecasted vs actual:  5.02859900539537 5.12396397940326"
[1] "28233 forecasted vs actual:  5.09851594220113 5.14749447681345"
[1] "28234 forecasted vs actual:  5.22689369662814 5.23110861685459"
[1] "28235 forecasted vs actual:  5.40902176464422 5.38449506278909"
[1] "28236 forecasted vs actual:  5.49336667419905 5.6021188208797"
[1] "28237 forecasted vs actual:  5.62800059312424 5.66296048013595"
[1] "28238 forecasted vs actual:  5.60581109492186 5.67675380226828"
[1] "28239 forecasted vs actual:  5.64318285768209 5.65599181081985"
[1] "28240 forecasted vs actual:  5.61507951761122 5.59842195899838"
[1] "28241 forecasted vs actual:  5.57184691547441 5.57594910314632"
[1] "28242 forecasted vs actual:  5.56967208038227 5.56068163101553"
[1] "28243 forecasted vs actual:  5.55175768288863 5.54517744447956"
[1] "28244 forecasted vs actual:  5.52410164133478 5.52146091786225"
[1] "28245 forecasted vs actual:  5.52039791117963 5.50938833662798"
[1] "28246 forecasted vs actual:  5.53049751532441 5.52942908751142"
[1] "28247 forecasted vs actual:  5.60430932211639 5.58724865840025"
[1] "28248 forecasted vs actual:  5.77779779928167 5.70044357339069"
[1] "28249 forecasted vs actual:  5.89661777838805 5.88887795833288"
[1] "28250 forecasted vs actual:  5.8796983941207 5.90808293816893"
[1] "28251 forecasted vs actual:  5.68356627597982 5.73334127689775"
[1] "28252 forecasted vs actual:  5.55388523700534 5.50533153593236"
[1] "28253 forecasted vs actual:  5.35024921144353 5.32300997913841"
[1] "28254 forecasted vs actual:  5.17591646709773 5.22035582507832"
[1] "28255 forecasted vs actual:  5.09362360963149 5.17048399503815"
[1] "28256 forecasted vs actual:  5.03745938424478 5.14749447681345"
[1] "28257 forecasted vs actual:  5.12358756129553 5.16478597392351"
[1] "28258 forecasted vs actual:  5.22986161859378 5.26785815906333"
[1] "28259 forecasted vs actual:  5.43528576623355 5.41164605185504"
[1] "28260 forecasted vs actual:  5.57483077943801 5.605802066296"
[1] "28261 forecasted vs actual:  5.67650452355056 5.66988092298052"
[1] "28262 forecasted vs actual:  5.69336688364417 5.66642668811243"
[1] "28263 forecasted vs actual:  5.65226695874563 5.63121178182137"
[1] "28264 forecasted vs actual:  5.63467872230649 5.6021188208797"
[1] "28265 forecasted vs actual:  5.58620335744605 5.57972982598622"
[1] "28266 forecasted vs actual:  5.58746451336832 5.59842195899838"
[1] "28267 forecasted vs actual:  5.57246877188132 5.57972982598622"
[1] "28268 forecasted vs actual:  5.54013379634801 5.55295958492162"
[1] "28269 forecasted vs actual:  5.53812534912823 5.57215403217776"
[1] "28270 forecasted vs actual:  5.56800270339604 5.61312810638807"
[1] "28271 forecasted vs actual:  5.61747323155467 5.68357976733868"
[1] "28272 forecasted vs actual:  5.7926211480717 5.76519110278484"
[1] "28273 forecasted vs actual:  5.88373497722108 5.90536184805457"
[1] "28274 forecasted vs actual:  5.92508557742367 5.92958914338989"
[1] "28275 forecasted vs actual:  5.77239145932077 5.78074351579233"
[1] "28276 forecasted vs actual:  5.5192883035263 5.57215403217776"
[1] "28277 forecasted vs actual:  5.36153764895703 5.3890717298165"
[1] "28278 forecasted vs actual:  5.20458331116437 5.24174701505964"
[1] "28279 forecasted vs actual:  5.10758744733444 5.18738580584075"
[1] "28280 forecasted vs actual:  5.08189027485254 5.16478597392351"
[1] "28281 forecasted vs actual:  5.1330496455916 5.17048399503815"
[1] "28282 forecasted vs actual:  5.25197573822168 5.24174701505964"
[1] "28283 forecasted vs actual:  5.39213098829255 5.35185813347607"
[1] "28284 forecasted vs actual:  5.53010151392141 5.53338948872752"
[1] "28285 forecasted vs actual:  5.67842891876376 5.63478960316925"
[1] "28286 forecasted vs actual:  5.6739928260478 5.65248918026865"
[1] "28287 forecasted vs actual:  5.6606037490846 5.62401750618734"
[1] "28288 forecasted vs actual:  5.61943215376983 5.61677109766657"
[1] "28289 forecasted vs actual:  5.59911826660864 5.57972982598622"
[1] "28290 forecasted vs actual:  5.59519967960971 5.60947179518496"
[1] "28291 forecasted vs actual:  5.57362714099945 5.62401750618734"
[1] "28292 forecasted vs actual:  5.56303078926694 5.61677109766657"
[1] "28293 forecasted vs actual:  5.5578999952367 5.62401750618734"
[1] "28294 forecasted vs actual:  5.57739741618752 5.64897423816121"
[1] "28295 forecasted vs actual:  5.62922364608736 5.7037824746562"
[1] "28296 forecasted vs actual:  5.76595639434492 5.75574221358691"
[1] "28297 forecasted vs actual:  5.93387566129327 5.86929691313377"
[1] "28298 forecasted vs actual:  5.93215153501741 5.90536184805457"
[1] "28299 forecasted vs actual:  5.74430835438226 5.78689738136671"
[1] "28300 forecasted vs actual:  5.53117134429725 5.62401750618734"
[1] "28301 forecasted vs actual:  5.37407383447113 5.37063802812766"
[1] "28302 forecasted vs actual:  5.2588284519769 5.25227342804663"
[1] "28303 forecasted vs actual:  5.13313994398024 5.19295685089021"
[1] "28304 forecasted vs actual:  5.07014085621056 5.15329159449778"
[1] "28305 forecasted vs actual:  5.14083003441297 5.15905529921453"
[1] "28306 forecasted vs actual:  5.27029374878445 5.22035582507832"
[1] "28307 forecasted vs actual:  5.40320231011257 5.32787616878958"
[1] "28308 forecasted vs actual:  5.54186851776112 5.54517744447956"
[1] "28309 forecasted vs actual:  5.64648016274649 5.72358510195238"
[1] "28310 forecasted vs actual:  5.74011439039213 5.80211837537706"
[1] "28311 forecasted vs actual:  5.68387296818895 5.82894561761021"
[1] "28312 forecasted vs actual:  5.66039046309878 5.82008293035236"
[1] "28313 forecasted vs actual:  5.64579121352974 5.8111409929767"
[1] "28314 forecasted vs actual:  5.63537736108447 5.79301360838414"
[1] "28315 forecasted vs actual:  5.64699509280857 5.76519110278484"
[1] "28316 forecasted vs actual:  5.62306029803083 5.76832099579377"
[1] "28317 forecasted vs actual:  5.6348070028946 5.78074351579233"
[1] "28318 forecasted vs actual:  5.64566120710932 5.78996017089725"
[1] "28319 forecasted vs actual:  5.76321239474302 5.8348107370626"
[1] "28320 forecasted vs actual:  5.86185351729631 5.88887795833288"
[1] "28321 forecasted vs actual:  5.98311299880422 5.97888576490112"
[1] "28322 forecasted vs actual:  5.9480677873903 5.96870755998537"
[1] "28323 forecasted vs actual:  5.8392345019782 5.84643877505772"
[1] "28324 forecasted vs actual:  5.63479223836996 5.66988092298052"
[1] "28325 forecasted vs actual:  5.49037198559971 5.4553211153577"
[1] "28326 forecasted vs actual:  5.33707281852708 5.35658627467201"
[1] "28327 forecasted vs actual:  5.32074580001441 5.27299955856375"
[1] "28328 forecasted vs actual:  5.24317146406163 5.21493575760899"
[1] "28329 forecasted vs actual:  5.2214862060718 5.17048399503815"
[1] "28330 forecasted vs actual:  5.24600640816399 5.16478597392351"
[1] "28331 forecasted vs actual:  5.28894492721698 5.19295685089021"
[1] "28332 forecasted vs actual:  5.34074965059633 5.29831736654804"
[1] "28333 forecasted vs actual:  5.39368912895385 5.45958551414416"
[1] "28334 forecasted vs actual:  5.5434238431469 5.54907608489522"
[1] "28335 forecasted vs actual:  5.55464287533948 5.57594910314632"
[1] "28336 forecasted vs actual:  5.57108881350754 5.57594910314632"
[1] "28337 forecasted vs actual:  5.57033938291275 5.56068163101553"
[1] "28338 forecasted vs actual:  5.56612332696145 5.54126354515843"
[1] "28339 forecasted vs actual:  5.51939895972065 5.50533153593236"
[1] "28340 forecasted vs actual:  5.49823383351778 5.46806014113513"
[1] "28341 forecasted vs actual:  5.4678860039646 5.4380793089232"
[1] "28342 forecasted vs actual:  5.44192962008891 5.4380793089232"
[1] "28343 forecasted vs actual:  5.50557692494822 5.50533153593236"
[1] "28344 forecasted vs actual:  5.63020325089348 5.59471137960184"
[1] "28345 forecasted vs actual:  5.76989037747892 5.70711026474888"
[1] "28346 forecasted vs actual:  5.68406060212064 5.7268477475872"
[1] "28347 forecasted vs actual:  5.59897186454624 5.59842195899838"
[1] "28348 forecasted vs actual:  5.40083541446259 5.4510384535657"
[1] "28349 forecasted vs actual:  5.28665961097591 5.29831736654804"
[1] "28350 forecasted vs actual:  5.19451578224977 5.16478597392351"
[1] "28351 forecasted vs actual:  5.09824240923724 5.11799381241676"
[1] "28352 forecasted vs actual:  5.10180467679077 5.08140436498446"
[1] "28353 forecasted vs actual:  5.0898720636564 5.08759633523238"
[1] "28354 forecasted vs actual:  5.1670089136055 5.11799381241676"
[1] "28355 forecasted vs actual:  5.24811851999825 5.14749447681345"
[1] "28356 forecasted vs actual:  5.27617972390985 5.28826703069454"
[1] "28357 forecasted vs actual:  5.40050930221988 5.47646355193151"
[1] "28358 forecasted vs actual:  5.57295803570867 5.57215403217776"
[1] "28359 forecasted vs actual:  5.58408125463522 5.5834963087817"
[1] "28360 forecasted vs actual:  5.5598863202373 5.55682806169954"
[1] "28361 forecasted vs actual:  5.52128225785049 5.54517744447956"
[1] "28362 forecasted vs actual:  5.5481953496368 5.51342874616498"
[1] "28363 forecasted vs actual:  5.4735919442519 5.49306144334055"
[1] "28364 forecasted vs actual:  5.47038005058685 5.46383180502561"
[1] "28365 forecasted vs actual:  5.46509899517011 5.46383180502561"
[1] "28366 forecasted vs actual:  5.47212919443978 5.4510384535657"
[1] "28367 forecasted vs actual:  5.50685894249217 5.50125821054473"
[1] "28368 forecasted vs actual:  5.63065233901997 5.59098698051086"
[1] "28369 forecasted vs actual:  5.74039921595609 5.74620319054015"
[1] "28370 forecasted vs actual:  5.7421332460971 5.77144112313002"
[1] "28371 forecasted vs actual:  5.63444053453788 5.64190707093811"
[1] "28372 forecasted vs actual:  5.45366335678675 5.4553211153577"
[1] "28373 forecasted vs actual:  5.28415566482713 5.31811999384422"
[1] "28374 forecasted vs actual:  5.22948230184119 5.20948615284142"
[1] "28375 forecasted vs actual:  5.14132203947304 5.16478597392351"
[1] "28376 forecasted vs actual:  5.13704254758434 5.14166355650266"
[1] "28377 forecasted vs actual:  5.14859057445148 5.15329159449778"
[1] "28378 forecasted vs actual:  5.22060135024069 5.21493575760899"
[1] "28379 forecasted vs actual:  5.33525781159214 5.28320372873799"
[1] "28380 forecasted vs actual:  5.42458144900796 5.44673737166631"
[1] "28381 forecasted vs actual:  5.55782213159685 5.59098698051086"
[1] "28382 forecasted vs actual:  5.64562435604662 5.62040086571715"
[1] "28383 forecasted vs actual:  5.59192906168762 5.61312810638807"
[1] "28384 forecasted vs actual:  5.6013186878863 5.57972982598622"
[1] "28385 forecasted vs actual:  5.54219457162533 5.54126354515843"
[1] "28386 forecasted vs actual:  5.52953488890644 5.51745289646471"
[1] "28387 forecasted vs actual:  5.49269660729669 5.49306144334055"
[1] "28388 forecasted vs actual:  5.47783461059735 5.47227067367148"
[1] "28389 forecasted vs actual:  5.47887055473508 5.4553211153577"
[1] "28390 forecasted vs actual:  5.46223835547256 5.46383180502561"
[1] "28391 forecasted vs actual:  5.52170205132434 5.52942908751142"
[1] "28392 forecasted vs actual:  5.64411058480303 5.62401750618734"
[1] "28393 forecasted vs actual:  5.79578693026491 5.80211837537706"
[1] "28394 forecasted vs actual:  5.80589929315593 5.85220247977447"
[1] "28395 forecasted vs actual:  5.71185077096351 5.71042701737487"
[1] "28396 forecasted vs actual:  5.50314898660325 5.52942908751142"
[1] "28397 forecasted vs actual:  5.35041946203243 5.35658627467201"
[1] "28398 forecasted vs actual:  5.24546616957181 5.24174701505964"
[1] "28399 forecasted vs actual:  5.18000541911585 5.19295685089021"
[1] "28400 forecasted vs actual:  5.16726761836831 5.17048399503815"
[1] "28401 forecasted vs actual:  5.17656075466941 5.18178355029209"
[1] "28402 forecasted vs actual:  5.25142851614812 5.25749537202778"
[1] "28403 forecasted vs actual:  5.37593439985953 5.36129216570943"
[1] "28404 forecasted vs actual:  5.52285211509322 5.55295958492162"
[1] "28405 forecasted vs actual:  5.67029847153824 5.71042701737487"
[1] "28406 forecasted vs actual:  5.76169127147811 5.77455154554441"
[1] "28407 forecasted vs actual:  5.74961277578973 5.76832099579377"
[1] "28408 forecasted vs actual:  5.7303984737153 5.75890177387728"
[1] "28409 forecasted vs actual:  5.72042425203494 5.75890177387728"
[1] "28410 forecasted vs actual:  5.74821028450744 5.73334127689775"
[1] "28411 forecasted vs actual:  5.68236051827906 5.71373280550937"
[1] "28412 forecasted vs actual:  5.68118336494805 5.7037824746562"
[1] "28413 forecasted vs actual:  5.70962406102532 5.71373280550937"
[1] "28414 forecasted vs actual:  5.72318264924791 5.75574221358691"
[1] "28415 forecasted vs actual:  5.81520030302603 5.8348107370626"
[1] "28416 forecasted vs actual:  5.92956392706339 5.87773578177964"
[1] "28417 forecasted vs actual:  6.01201475216186 5.94542060860658"
[1] "28418 forecasted vs actual:  5.89760044152337 5.90263333340137"
[1] "28419 forecasted vs actual:  5.73389115100791 5.76832099579377"
[1] "28420 forecasted vs actual:  5.58275275660666 5.57972982598622"
[1] "28421 forecasted vs actual:  5.39331286002694 5.40267738187228"
[1] "28422 forecasted vs actual:  5.28396679738403 5.30330490805908"
[1] "28423 forecasted vs actual:  5.25214026902722 5.25227342804663"
[1] "28424 forecasted vs actual:  5.22109070183963 5.2257466737132"
[1] "28425 forecasted vs actual:  5.22953477350402 5.23644196282995"
[1] "28426 forecasted vs actual:  5.30588367782624 5.32787616878958"
[1] "28427 forecasted vs actual:  5.45345114929679 5.41164605185504"
[1] "28428 forecasted vs actual:  5.55453310120023 5.56452040732269"
[1] "28429 forecasted vs actual:  5.67014485927923 5.71042701737487"
[1] "28430 forecasted vs actual:  5.76472748511019 5.76832099579377"
[1] "28431 forecasted vs actual:  5.75138024768601 5.78689738136671"
[1] "28432 forecasted vs actual:  5.76599458609694 5.78996017089725"
[1] "28433 forecasted vs actual:  5.75937317753174 5.78689738136671"
[1] "28434 forecasted vs actual:  5.77534771139583 5.78996017089725"
[1] "28435 forecasted vs actual:  5.75583444636102 5.76519110278484"
[1] "28436 forecasted vs actual:  5.726278047258 5.75257263882563"
[1] "28437 forecasted vs actual:  5.74829956873107 5.77144112313002"
[1] "28438 forecasted vs actual:  5.77912806709298 5.80211837537706"
[1] "28439 forecasted vs actual:  5.84822973362288 5.84354441703136"
[1] "28440 forecasted vs actual:  5.93860977282171 5.88887795833288"
[1] "28441 forecasted vs actual:  6.028066084327 5.96100533962327"
[1] "28442 forecasted vs actual:  5.9345505658328 5.95583736946483"
[1] "28443 forecasted vs actual:  5.807857545408 5.80814248998044"
[1] "28444 forecasted vs actual:  5.61607980198968 5.62762111369064"
[1] "28445 forecasted vs actual:  5.45130345883544 5.47646355193151"
[1] "28446 forecasted vs actual:  5.38882450304146 5.36597601502185"
[1] "28447 forecasted vs actual:  5.30086414578267 5.32787616878958"
[1] "28448 forecasted vs actual:  5.29792483925997 5.29831736654804"
[1] "28449 forecasted vs actual:  5.31556679494227 5.30826769740121"
[1] "28450 forecasted vs actual:  5.3771347755667 5.37527840768417"
[1] "28451 forecasted vs actual:  5.48990338165668 5.4510384535657"
[1] "28452 forecasted vs actual:  5.60460943857698 5.61312810638807"
[1] "28453 forecasted vs actual:  5.73061668798966 5.73334127689775"
[1] "28454 forecasted vs actual:  5.76614311279387 5.76519110278484"
[1] "28455 forecasted vs actual:  5.75496243003991 5.77455154554441"
[1] "28456 forecasted vs actual:  5.74924997871057 5.76205138278018"
[1] "28457 forecasted vs actual:  5.74374798349467 5.73979291217923"
[1] "28458 forecasted vs actual:  5.72505774133484 5.75257263882563"
[1] "28459 forecasted vs actual:  5.74221671665961 5.72358510195238"
[1] "28460 forecasted vs actual:  5.68737474524359 5.70044357339069"
[1] "28461 forecasted vs actual:  5.69817675048296 5.70044357339069"
[1] "28462 forecasted vs actual:  5.714428419437 5.70711026474888"
[1] "28463 forecasted vs actual:  5.73723420450678 5.72358510195238"
[1] "28464 forecasted vs actual:  5.80025016398491 5.77455154554441"
[1] "28465 forecasted vs actual:  5.92707086949064 5.8805329864007"
[1] "28466 forecasted vs actual:  5.86966882457486 5.91620206260743"
[1] "28467 forecasted vs actual:  5.79549986298942 5.79605775076537"
[1] "28468 forecasted vs actual:  5.61845632814938 5.63121178182137"
[1] "28469 forecasted vs actual:  5.45674054846185 5.44241771052179"
[1] "28470 forecasted vs actual:  5.32081148047414 5.34710753071747"
[1] "28471 forecasted vs actual:  5.3121910063288 5.29330482472449"
[1] "28472 forecasted vs actual:  5.26019534091482 5.26785815906333"
[1] "28473 forecasted vs actual:  5.27695090791693 5.26269018890489"
[1] "28474 forecasted vs actual:  5.32707742457882 5.31320597904179"
[1] "28475 forecasted vs actual:  5.42666514862844 5.37063802812766"
[1] "28476 forecasted vs actual:  5.52177920985105 5.55682806169954"
[1] "28477 forecasted vs actual:  5.69310635239652 5.7268477475872"
[1] "28478 forecasted vs actual:  5.78891209526005 5.8171111599632"
[1] "28479 forecasted vs actual:  5.81594121164325 5.85507192220243"
[1] "28480 forecasted vs actual:  5.82440217523957 5.84932477994686"
[1] "28481 forecasted vs actual:  5.81170801302192 5.82894561761021"
[1] "28482 forecasted vs actual:  5.79830224964795 5.78382518232974"
[1] "28483 forecasted vs actual:  5.73698495047821 5.74939298590825"
[1] "28484 forecasted vs actual:  5.72075890604467 5.71373280550937"
[1] "28485 forecasted vs actual:  5.70679099218288 5.68697535633982"
[1] "28486 forecasted vs actual:  5.68957180189204 5.71042701737487"
[1] "28487 forecasted vs actual:  5.76052757834977 5.75890177387728"
[1] "28488 forecasted vs actual:  5.84327397622974 5.82008293035236"
[1] "28489 forecasted vs actual:  5.96481136656157 5.90808293816893"
[1] "28490 forecasted vs actual:  5.88968260084299 5.91350300563827"
[1] "28491 forecasted vs actual:  5.76903610083916 5.77765232322266"
[1] "28492 forecasted vs actual:  5.59827380659778 5.6021188208797"
[1] "28493 forecasted vs actual:  5.43042024978645 5.42934562895444"
[1] "28494 forecasted vs actual:  5.32786386498712 5.30330490805908"
[1] "28495 forecasted vs actual:  5.2428597426667 5.23644196282995"
[1] "28496 forecasted vs actual:  5.20546308562787 5.20948615284142"
[1] "28497 forecasted vs actual:  5.23473738008924 5.19849703126583"
[1] "28498 forecasted vs actual:  5.26480471771391 5.22035582507832"
[1] "28499 forecasted vs actual:  5.32044289897097 5.25227342804663"
[1] "28500 forecasted vs actual:  5.4144252053054 5.39362754635236"
[1] "28501 forecasted vs actual:  5.52554930529259 5.55682806169954"
[1] "28502 forecasted vs actual:  5.63862431410216 5.64897423816121"
[1] "28503 forecasted vs actual:  5.67091744990338 5.68357976733868"
[1] "28504 forecasted vs actual:  5.67177330226236 5.70044357339069"
[1] "28505 forecasted vs actual:  5.69196832898111 5.6970934865054"
[1] "28506 forecasted vs actual:  5.68408883981035 5.68697535633982"
[1] "28507 forecasted vs actual:  5.6507024845896 5.62762111369064"
[1] "28508 forecasted vs actual:  5.58440207457351 5.62040086571715"
[1] "28509 forecasted vs actual:  5.62699377993524 5.6021188208797"
[1] "28510 forecasted vs actual:  5.62307239795536 5.57594910314632"
[1] "28511 forecasted vs actual:  5.60547996836544 5.60947179518496"
[1] "28512 forecasted vs actual:  5.69499330219243 5.67675380226828"
[1] "28513 forecasted vs actual:  5.81692579471599 5.81413053182507"
[1] "28514 forecasted vs actual:  5.82997304221651 5.85220247977447"
[1] "28515 forecasted vs actual:  5.71871005383154 5.7268477475872"
[1] "28516 forecasted vs actual:  5.5441991787216 5.54517744447956"
[1] "28517 forecasted vs actual:  5.36832811009049 5.40267738187228"
[1] "28518 forecasted vs actual:  5.30837433275735 5.30330490805908"
[1] "28519 forecasted vs actual:  5.24769151574711 5.24702407216049"
[1] "28520 forecasted vs actual:  5.20689136744609 5.23110861685459"
[1] "28521 forecasted vs actual:  5.24786518485378 5.24702407216049"
[1] "28522 forecasted vs actual:  5.30964386583258 5.32300997913841"
[1] "28523 forecasted vs actual:  5.43231262712642 5.41164605185504"
[1] "28524 forecasted vs actual:  5.56571658195691 5.59842195899838"
[1] "28525 forecasted vs actual:  5.72544812157965 5.72358510195238"
[1] "28526 forecasted vs actual:  5.76017048288764 5.75257263882563"
[1] "28527 forecasted vs actual:  5.74198609761352 5.75574221358691"
[1] "28528 forecasted vs actual:  5.73258944612279 5.72031177660741"
[1] "28529 forecasted vs actual:  5.69713307761556 5.70711026474888"
[1] "28530 forecasted vs actual:  5.69644026816187 5.68357976733868"
[1] "28531 forecasted vs actual:  5.64934646440957 5.68357976733868"
[1] "28532 forecasted vs actual:  5.67605057717579 5.64544689764324"
[1] "28533 forecasted vs actual:  5.63299718642328 5.65248918026865"
[1] "28534 forecasted vs actual:  5.67110725024138 5.66642668811243"
[1] "28535 forecasted vs actual:  5.71770365091881 5.7037824746562"
[1] "28536 forecasted vs actual:  5.77543672108666 5.75574221358691"
[1] "28537 forecasted vs actual:  5.87701601741105 5.87493073085203"
[1] "28538 forecasted vs actual:  5.87715623693967 5.91889385427315"
[1] "28539 forecasted vs actual:  5.78566283191622 5.78689738136671"
[1] "28540 forecasted vs actual:  5.59407466906228 5.57594910314632"
[1] "28541 forecasted vs actual:  5.38649151571872 5.40267738187228"
[1] "28542 forecasted vs actual:  5.29111261610138 5.30330490805908"
[1] "28543 forecasted vs actual:  5.25666380256753 5.25749537202778"
[1] "28544 forecasted vs actual:  5.22861489575017 5.24174701505964"
[1] "28545 forecasted vs actual:  5.2530911380018 5.25227342804663"
[1] "28546 forecasted vs actual:  5.30927010231965 5.33271879326537"
[1] "28547 forecasted vs actual:  5.44214912177157 5.41164605185504"
[1] "28548 forecasted vs actual:  5.56859247486423 5.5834963087817"
[1] "28549 forecasted vs actual:  5.70833141842795 5.6970934865054"
[1] "28550 forecasted vs actual:  5.73151473150836 5.7037824746562"
[1] "28551 forecasted vs actual:  5.68584885424033 5.68017260901707"
[1] "28552 forecasted vs actual:  5.65917693433447 5.64544689764324"
[1] "28553 forecasted vs actual:  5.62914698228849 5.60947179518496"
[1] "28554 forecasted vs actual:  5.59678698736684 5.57972982598622"
[1] "28555 forecasted vs actual:  5.55661574612284 5.53733426701854"
[1] "28556 forecasted vs actual:  5.5231245878696 5.51745289646471"
[1] "28557 forecasted vs actual:  5.52380147041849 5.50533153593236"
[1] "28558 forecasted vs actual:  5.51769303864572 5.54907608489522"
[1] "28559 forecasted vs actual:  5.62744984759025 5.57594910314632"
[1] "28560 forecasted vs actual:  5.66314661765731 5.65599181081985"
[1] "28561 forecasted vs actual:  5.80950238852888 5.8171111599632"
[1] "28562 forecasted vs actual:  5.84551400713817 5.89715386763674"
[1] "28563 forecasted vs actual:  5.77951105380989 5.75574221358691"
[1] "28564 forecasted vs actual:  5.55937698668167 5.54517744447956"
[1] "28565 forecasted vs actual:  5.35070033493103 5.36597601502185"
[1] "28566 forecasted vs actual:  5.24986374505114 5.25749537202778"
[1] "28567 forecasted vs actual:  5.2032690244211 5.20948615284142"
[1] "28568 forecasted vs actual:  5.17499228013901 5.18738580584075"
[1] "28569 forecasted vs actual:  5.19777842331217 5.2040066870768"
[1] "28570 forecasted vs actual:  5.26579839592685 5.27299955856375"
[1] "28571 forecasted vs actual:  5.37812285663743 5.36129216570943"
[1] "28572 forecasted vs actual:  5.52585763614181 5.53338948872752"
[1] "28573 forecasted vs actual:  5.66568739855899 5.63121178182137"
[1] "28574 forecasted vs actual:  5.66295193969089 5.62401750618734"
[1] "28575 forecasted vs actual:  5.6113961452879 5.6021188208797"
[1] "28576 forecasted vs actual:  5.58931529233985 5.55682806169954"
[1] "28577 forecasted vs actual:  5.5411140599392 5.52942908751142"
[1] "28578 forecasted vs actual:  5.52500701467101 5.52545293913178"
[1] "28579 forecasted vs actual:  5.51744580829801 5.48479693349065"
[1] "28580 forecasted vs actual:  5.46870633469933 5.4553211153577"
[1] "28581 forecasted vs actual:  5.4582037299659 5.45958551414416"
[1] "28582 forecasted vs actual:  5.499335816125 5.46806014113513"
[1] "28583 forecasted vs actual:  5.51283393126967 5.52146091786225"
[1] "28584 forecasted vs actual:  5.61595480415256 5.6021188208797"
[1] "28585 forecasted vs actual:  5.74980733021483 5.77144112313002"
[1] "28586 forecasted vs actual:  5.81055519554502 5.86078622346587"
[1] "28587 forecasted vs actual:  5.74059648016389 5.70044357339069"
[1] "28588 forecasted vs actual:  5.49305361345092 5.48893772615669"
[1] "28589 forecasted vs actual:  5.30674163922114 5.30330490805908"
[1] "28590 forecasted vs actual:  5.19683343087846 5.18738580584075"
[1] "28591 forecasted vs actual:  5.12969373267222 5.14166355650266"
[1] "28592 forecasted vs actual:  5.12085830231093 5.11198778835654"
[1] "28593 forecasted vs actual:  5.12802325268298 5.12989871492307"
[1] "28594 forecasted vs actual:  5.19824848550148 5.21493575760899"
[1] "28595 forecasted vs actual:  5.33164367118004 5.29330482472449"
[1] "28596 forecasted vs actual:  5.4516053399993 5.49306144334055"
[1] "28597 forecasted vs actual:  5.64061097635935 5.59842195899838"
[1] "28598 forecasted vs actual:  5.63259263167011 5.605802066296"
[1] "28599 forecasted vs actual:  5.59200764431179 5.5834963087817"
[1] "28600 forecasted vs actual:  5.56897940489842 5.55682806169954"
[1] "28601 forecasted vs actual:  5.54238740283006 5.52942908751142"
[1] "28602 forecasted vs actual:  5.526597264828 5.51342874616498"
[1] "28603 forecasted vs actual:  5.49494513418411 5.49306144334055"
[1] "28604 forecasted vs actual:  5.47868072489047 5.46806014113513"
[1] "28605 forecasted vs actual:  5.46441436238367 5.4510384535657"
[1] "28606 forecasted vs actual:  5.47741205936084 5.44241771052179"
[1] "28607 forecasted vs actual:  5.48083750008638 5.47227067367148"
[1] "28608 forecasted vs actual:  5.55961640567734 5.53338948872752"
[1] "28609 forecasted vs actual:  5.66525326528224 5.70711026474888"
[1] "28610 forecasted vs actual:  5.75573089217049 5.82894561761021"
[1] "28611 forecasted vs actual:  5.7209586049863 5.67332326717149"
[1] "28612 forecasted vs actual:  5.46207688985769 5.4510384535657"
[1] "28613 forecasted vs actual:  5.26007905451604 5.25749537202778"
[1] "28614 forecasted vs actual:  5.13954069596704 5.12989871492307"
[1] "28615 forecasted vs actual:  5.07360138195033 5.08759633523238"
[1] "28616 forecasted vs actual:  5.0656197790294 5.04985600724954"
