,"""x"""
22946,15.55418047
22947,10.12751448
22948,14.56844786
22949,2.7109948
22950,23.34317427
22951,21.2370611
22952,37.31728843
22953,28.69651765
22954,35.70855763
22955,39.86759284
22956,38.88635429
22957,38.40727932
22958,38.50409502
22959,37.78146421
22960,36.51507994
22961,26.41212226
22962,27.94071608
22963,36.89021438
22964,33.94917386
22965,37.55696226
22966,37.63381072
22967,37.11965873
22968,36.24918362
22969,37.5231932
22970,37.20105712
22971,37.50148941
22972,36.67297604
22973,37.13733895
22974,37.16883221
22975,47.38827782
22976,35.37392421
22977,38.93698443
22978,3.829748853
22979,9.727518998
22980,37.05633352
22981,28.19744069
22982,30.14743505
22983,38.25357487
22984,35.25595591
22985,43.48458684
22986,66.65183438
22987,58.26916799
22988,47.07056012
22989,42.76623352
22990,44.66599188
22991,41.82354954
22992,62.98813325
22993,60.26582391
22994,63.67503393
22995,49.43027636
22996,42.40668233
22997,43.14462397
22998,47.73534367
22999,38.095114
23000,48.20993592
23001,53.26882394
23002,52.89474887
23003,54.1092332
23004,52.93035773
23005,50.03561868
23006,51.44825985
23007,45.07860872
23008,44.16162671
23009,55.80679867
23010,43.42776091
23011,39.57727585
23012,40.37456728
23013,39.77574084
23014,40.41760565
23015,39.9968026
23016,38.93795978
23017,38.58226252
23018,38.82589261
23019,38.35606602
23020,38.14062187
23021,38.14035296
23022,38.09100899
23023,38.87943206
23024,36.42992035
23025,37.6502259
23026,37.65528575
23027,37.86812053
23028,7.344417614
23029,46.43912851
23030,7.732165027
23031,6.501587634
23032,2.327173436
23033,4.548903066
23034,0.838538793
23035,-3.68915905
23036,0.133697138
23037,-0.93701676
23038,0.106974057
23039,0.007556372
23040,-1.683649739
23041,0.000558013
23042,0.000214913
23043,8.86E-05
23044,0.158277784
23045,1.21E-05
23046,5.81E-06
23047,7.966205282
23048,11.23917175
23049,8.987693411
23050,9.803516647
23051,11.0740423
23052,-1.696000115
23053,3.439128328
23054,8.70923451
23055,11.25746583
23056,7.529030958
23057,6.987015769
23058,1.200773113
23059,11.25970887
23060,10.68584671
23061,-3.049480046
23062,5.981990439
23063,12.3810031
23064,6.847430927
23065,6.470794694
23066,-0.109729097
23067,-0.175851901
23068,10.34169719
23069,5.012652128
23070,3.234688506
23071,2.987428825
23072,1.642851331
23073,9.600463443
23074,13.15426364
23075,6.098290268
23076,5.353211704
23077,12.71621899
23078,10.18242669
23079,9.943437806
23080,5.726771792
23081,4.304652024
23082,12.37708684
23083,10.98259533
23084,8.871212816
23085,10.10173274
23086,8.699620879
23087,9.493865779
23088,11.49500338
23089,10.04882965
23090,7.970237735
23091,7.370784434
23092,10.52938169
23093,11.52545829
23094,5.868357627
23095,2.359188499
23096,7.302085479
23097,11.10229143
23098,9.754806866
23099,1.09842346
23100,2.692780174
23101,3.438668089
23102,1.315788588
23103,0.329869804
23104,0.759472048
23105,0.118117713
23106,-2.15E-05
23107,1.203827107
23108,0.004118662
23109,1.548977828
23110,0.077011121
23111,0.005805818
23112,-0.258161301
23113,-0.001492589
23114,0.687746736
23115,-0.397947485
23116,0.000311289
23117,-0.114695804
23118,0.132423493
23119,-0.093607943
23120,1.447513103
23121,-0.740768608
23122,-0.036621623
23123,-0.019074096
23124,0.039362325
23125,0.023670247
23126,0.359761885
23127,-0.067389683
23128,0.264236123
23129,2.25E-07
23130,5.581663346
23131,12.3830649
23132,12.12810894
23133,12.95710944
23134,10.20552778
23135,1.77325272
23136,2.763065224
23137,3.79882257
23138,-4.350707565
23139,2.914263514
23140,3.136834
23141,0.589021155
23142,-5.311144718
23143,0.135202343
23144,2.386394679
23145,4.779122849
23146,-0.234203977
23147,0.313566922
23148,1.225122428
23149,-0.843687135
23150,-0.19738267
23151,-0.247062806
23152,-0.970610347
23153,0.021428552
23154,0.160385138
23155,0.770707655
23156,0.652579998
23157,1.969086259
23158,-0.310754235
23159,0.073666292
23160,0.912926009
23161,0.112763592
23162,0.75991358
23163,0.048362002
23164,0.440440614
23165,-0.333581224
23166,-0.001249956
23167,0.033747115
23168,0.977584503
23169,-0.339483701
23170,0.008241032
23171,0.022117289
23172,0.049708472
23173,0.527872171
23174,0.505744069
23175,0.592178868
23176,0.53198632
23177,0.484250549
23178,-0.565642557
23179,-0.614090737
23180,-0.951266333
23181,0.470281854
23182,0.025310175
23183,12.48793878
23184,-0.659138043
23185,3.059231101
23186,5.98413441
23187,4.563821276
23188,0.16063396
23189,0.514101463
23190,-1.544859998
23191,10.42477395
23192,-0.243808423
23193,-1.11924622
23194,1.646079621
23195,7.652511435
23196,0.360724518
23197,7.941002636
23198,1.150561362
23199,7.476258278
23200,9.448211126
23201,7.83862314
23202,1.15431068
23203,6.816681326
23204,2.430546511
23205,0.36389133
23206,1.247017142
23207,0.480850326
23208,0.192057434
23209,0.03217631
23210,0.030378183
23211,0.002777132
23212,0.000855652
23213,0.000245076
23214,7.05E-05
23215,2.21E-05
23216,0.226854228
23217,2.05E-06
23218,1.94963126
23219,2.647235743
23220,4.62E-08
23221,1.40E-08
23222,5.17E-07
23223,1.29E-09
23224,3.64E-10
23225,1.03E-10
23226,27.11361671
23227,28.64480173
23228,31.68723541
23229,36.46663691
23230,36.9369329
23231,33.72711737
23232,34.34078715
23233,38.10634648
23234,48.52027486
23235,36.53949397
23236,35.15700711
23237,36.78211383
23238,37.20910694
23239,36.98783993
23240,27.61084614
23241,30.27746073
23242,37.82949883
23243,33.88442799
23244,33.69523658
23245,37.83142762
23246,36.29738091
23247,37.42133626
23248,36.35907127
23249,36.09827715
23250,36.96885896
23251,36.41366255
23252,36.45363282
23253,36.51333504
23254,35.40470859
23255,30.06876363
23256,27.9910067
23257,40.47702111
23258,33.62885585
23259,36.39816156
23260,36.78299734
23261,37.02464669
23262,37.51968903
23263,37.69874524
23264,38.34428467
23265,37.55776654
23266,6.059290209
23267,13.05128804
23268,34.90569471
23269,34.23328308
23270,33.90576692
23271,36.97060315
23272,41.28992022
23273,42.35200831
23274,37.79809869
23275,39.41102545
23276,40.06601819
23277,40.57779817
23278,37.71875655
23279,37.67732914
23280,37.61773215
23281,41.01434047
23282,40.66259718
23283,39.9547728
23284,39.58917589
23285,38.10301564
23286,38.89874348
23287,39.62248119
23288,37.55153047
23289,39.84465817
23290,38.44540431
23291,38.13332241
23292,37.68180518
23293,38.72819672
23294,38.12235564
23295,37.69522766
23296,37.34995943
23297,36.97216933
23298,38.24976061
23299,37.76177869
23300,38.662761
23301,38.09066027
23302,37.85308303
23303,34.70824118
23304,35.20056562
23305,38.68185937
23306,38.12002296
23307,37.79613071
23308,37.72753665
23309,38.59981649
23310,38.04290355
23311,37.76391235
23312,34.18813087
23313,37.60680618
23314,37.06542581
23315,37.95453354
23316,7.092132063
23317,4.448647862
23318,3.839587524
23319,3.953278643
23320,3.120293194
23321,2.79165305
23322,0.88788223
23323,2.264117849
23324,1.987049727
23325,-1.039329592
23326,-0.030030751
23327,1.450996484
23328,1.269158851
23329,1.145405929
23330,1.028907512
23331,0.878748984
23332,0.827477111
23333,0.280535178
23334,0.668964526
23335,-1.68025004
23336,0.543678866
23337,0.488675116
23338,0.438538746
23339,0.39965979
23340,0.252016223
23341,1.076053521
23342,1.16916911
23343,1.180033743
23344,1.108085711
23345,0.973225818
23346,10.13404357
23347,9.11008323
23348,15.33023476
23349,11.18008769
23350,15.25948363
23351,24.28566404
23352,13.07241877
23353,14.73130968
23354,13.19102937
23355,9.390899582
23356,9.134983634
23357,1.680878155
23358,1.016873359
23359,0.860764537
23360,8.947968504
23361,11.32405579
23362,9.965667359
23363,9.838315776
23364,10.68256147
23365,11.92523165
23366,12.21241392
23367,8.264791393
23368,2.106448651
23369,6.691795786
23370,12.37211714
23371,9.358873197
23372,6.516866123
23373,2.106283862
23374,7.651783243
23375,10.47887238
23376,10.4509182
23377,1.997135833
23378,0.868930418
23379,8.028138898
23380,10.87538378
23381,7.40069207
23382,1.263361225
23383,-0.100925616
23384,9.89802933
23385,10.57340044
23386,0.485515554
23387,0.322847682
23388,0.543501156
23389,0.285641552
23390,0.475847538
23391,0.705960454
23392,1.000692192
23393,0.836411776
23394,0.348529401
23395,0.130242207
23396,0.284525967
23397,0.255068156
23398,0.232791568
23399,0.809830621
23400,0.725114668
23401,6.57E-12
23402,0.194850725
23403,0.143446523
23404,0.131592601
23405,0.112267429
23406,0.102822874
23407,0.087433284
23408,0.067400918
23409,0.057493919
23410,0.043919568
23411,1.43E-19
23412,2.43E-20
23413,4.11E-21
23414,5.69E-05
23415,1.30E-22
23416,0.010607778
23417,2.09E-24
23418,0.161363593
23419,0.022587658
23420,0.677907887
23421,0.042930137
23422,0.035749425
23423,-1.209509679
23424,0.034639187
23425,0.026479111
23426,5.806034469
23427,9.271934786
23428,3.052610169
23429,-0.689235562
23430,2.749765755
23431,-0.044933369
23432,0.215135841
23433,2.853199509
23434,0.175582509
23435,0.157721804
23436,0.183404332
23437,0.002162481
23438,-2.92532189
23439,0.030671808
23440,-0.214296995
23441,-1.233569158
23442,-1.302332881
23443,-1.285241408
23444,-1.288595186
23445,-0.816653712
23446,-1.263868551
23447,-1.608202488
23448,-1.585389057
23449,0.540534599
23450,-0.30090984
23451,0.455929643
23452,0.000106766
23453,-0.779223509
23454,4.35E-05
23455,2.89E-05
23456,1.26E-06
23457,5.15E-07
23458,1.79E-08
23459,0.516465351
23460,5.07E-09
23461,0.042922471
23462,1.14E-06
23463,7.32E-07
23464,4.76E-07
23465,3.05E-07
23466,1.89E-07
23467,1.205011806
23468,-0.603139876
23469,-1.035055332
23470,3.12E-08
23471,1.35E-06
23472,1.32E-08
23473,0.140067413
23474,8.68E-12
23475,6.75E-08
23476,-0.611368952
23477,0.565287917
23478,-2.783571481
23479,0.001113833
23480,-2.528435618
23481,-1.904862081
23482,6.37255455
23483,21.93065168
23484,1.397328296
23485,11.74311639
23486,3.400026623
23487,0.949566055
23488,3.063525872
23489,1.803709831
23490,0.53428899
23491,1.825237723
23492,0.56742238
23493,1.666725814
23494,1.413757484
23495,0.743866293
23496,2.255558264
23497,5.940499771
23498,2.788211919
23499,4.124040204
23500,1.400737198
23501,3.360765338
23502,-0.036499623
23503,2.11325691
23504,4.329861611
23505,5.472440211
23506,4.203274711
23507,3.731468306
23508,4.743551334
23509,1.680023457
23510,0.014433391
23511,0.004944165
23512,0.001688878
23513,3.724728966
23514,33.3131356
23515,39.50984366
23516,46.28452538
23517,36.17516778
23518,40.04516111
23519,41.15845607
23520,52.65889936
23521,35.97405067
23522,41.1502035
23523,45.35754675
23524,42.09823057
23525,43.06518572
23526,40.57375659
23527,37.34619265
23528,21.1027794
23529,37.47502307
23530,37.48919099
23531,37.34032571
23532,37.10356534
23533,36.78993493
23534,36.44113866
23535,37.14891696
23536,36.42920606
23537,37.15069487
23538,38.12385848
23539,37.6265572
23540,37.34141586
23541,37.86312965
23542,36.73796197
23543,35.44262119
23544,37.69124765
23545,37.57250237
23546,36.58132716
23547,37.67003332
23548,37.81528024
23549,36.71777976
23550,39.86339764
23551,45.51187675
23552,56.25134847
23553,47.65729026
23554,6.259493617
23555,10.36896424
23556,38.9128374
23557,36.37218498
23558,36.60022392
23559,36.00290927
23560,35.76164994
23561,37.33763386
23562,38.86919505
23563,37.87387648
23564,37.49917817
23565,37.18763589
23566,38.62106173
23567,40.40276023
23568,40.44337847
23569,39.53592262
23570,42.50021402
23571,39.27140976
23572,40.305903
23573,40.80652709
23574,40.59494798
23575,38.59510234
23576,42.16511393
23577,38.34016519
23578,39.48112668
23579,38.24796666
23580,40.25911606
23581,38.4608857
23582,40.40516915
23583,39.55628972
23584,38.29902659
23585,39.02540194
23586,38.56737438
23587,37.68860109
23588,36.16852994
23589,36.43480664
23590,33.99383605
23591,36.49953755
23592,45.94988035
23593,30.02463892
23594,37.67678856
23595,38.89398274
23596,37.15881746
23597,33.63852416
23598,37.00932223
23599,37.73342524
23600,38.09713586
23601,32.77518701
23602,39.59827016
23603,37.2476927
23604,5.319630266
23605,10.80105405
23606,3.36817194
23607,18.18218103
23608,11.82542939
23609,10.05277009
23610,-1.375787478
23611,2.473079362
23612,7.047485325
23613,9.654160174
23614,4.323847025
23615,-2.38148875
23616,5.037807251
23617,6.781851452
23618,7.940441708
23619,2.424244534
23620,0.243848268
23621,5.035752777
23622,8.052203941
23623,6.233271521
23624,0.536870632
23625,2.205379371
23626,8.451169754
23627,9.665713421
23628,7.803015656
23629,2.112316132
23630,2.433878323
23631,12.17851509
23632,2.998383322
23633,5.800232237
23634,7.473421403
23635,7.503447743
23636,11.47570988
23637,8.434663391
23638,3.110568148
23639,5.065003762
23640,9.586095004
23641,0.926482494
23642,6.382759711
23643,2.474318676
23644,0.877225494
23645,-0.058306845
23646,2.202319239
23647,2.319319053
23648,5.507179169
23649,1.240577241
23650,2.301131554
23651,9.604162876
23652,4.12811048
23653,-0.157226996
23654,8.655502426
23655,9.680148745
23656,5.491241925
23657,1.77865745
23658,5.627558458
23659,6.944067281
23660,6.201469378
23661,2.968907204
23662,2.161183028
23663,7.60880357
23664,7.974993135
23665,4.865724674
23666,0.725679746
23667,7.930708078
23668,8.754759453
23669,9.713815479
23670,7.961635361
23671,4.050932766
23672,6.052161577
23673,10.43033283
23674,8.070512887
23675,0.882519912
23676,2.807787226
23677,6.498875981
23678,-0.126666776
23679,0.58519412
23680,1.064474386
23681,0.210672211
23682,0.013244493
23683,0.52049654
23684,0.078438084
23685,-0.255095302
23686,1.081925065
23687,0.190783019
23688,1.021599044
23689,-0.588151109
23690,0.303503595
23691,0.273317312
23692,-0.610205924
23693,0.329699605
23694,0.209495898
23695,1.70E-06
23696,1.156069917
23697,0.517808166
23698,-0.419759328
23699,0.014553997
23700,-1.298047242
23701,2.20E-16
23702,-0.233009139
23703,0.078215219
23704,-0.592626355
23705,0.318315974
23706,-0.056657742
23707,-0.849538445
23708,-0.000211949
23709,-0.189936514
23710,-1.125102601
23711,5.15E-24
23712,3.247897958
23713,1.823891444
23714,2.008030141
23715,3.405702213
23716,2.774288648
23717,-0.0019309
23718,-0.823980758
23719,-1.025000801
23720,-0.889337865
23721,-2.842127801
23722,-0.343639433
23723,-2.300014553
23724,-2.027835848
23725,0.072993894
23726,1.15E-28
23727,-0.05260991
23728,3.94E-30
23729,-0.598508251
23730,-0.017590478
23731,0.040362634
23732,-1.882885356
23733,2.018291702
23734,-1.41918576
23735,-0.599410507
23736,-0.66383412
23737,2.229952493
23738,-0.638291524
23739,-0.603467084
23740,0.312629209
23741,-0.290495473
23742,-0.64347772
23743,-0.533275068
23744,-0.139246489
23745,-0.480132586
23746,-0.652420236
23747,0.415944836
23748,0.383357894
23749,0.342715955
23750,6.35219161
23751,6.308171176
23752,-0.203996334
23753,0.628401635
23754,-0.129605081
23755,0.549594462
23756,1.487229107
23757,1.34584627
23758,-0.062052968
23759,1.478366871
23760,3.951654615
23761,-0.906645877
23762,0.938848793
23763,-0.458291484
23764,-1.716614334
23765,-1.767402589
23766,1.455963935
23767,0.498602144
23768,1.031764385
23769,0.181471953
23770,0.294778741
23771,0.21068253
23772,0.017693863
23773,-0.014320859
23774,-0.970319644
23775,5.855094258
23776,7.571600901
23777,6.368531383
23778,8.617053959
23779,12.94688088
23780,16.89914691
23781,16.04970816
23782,13.72414616
23783,11.29388558
23784,6.419504933
23785,4.911534166
23786,2.985069086
23787,2.768122214
23788,2.036557604
23789,2.126074678
23790,-1.179080675
23791,2.584638511
23792,-1.95445328
23793,2.878528939
23794,5.202709846
23795,8.994619
23796,31.28140447
23797,30.38624967
23798,32.95391922
23799,39.6614209
23800,42.73586271
23801,57.07275856
23802,63.97802679
23803,67.10017129
23804,65.41641246
23805,70.04368459
23806,66.03300824
23807,62.48008041
23808,57.61618475
23809,48.32082339
23810,52.47057632
23811,46.63918449
23812,41.29194012
23813,34.59553504
23814,39.38867263
23815,35.32046465
23816,35.7536231
23817,41.20804656
23818,38.80508563
23819,37.14531299
23820,41.31466214
23821,37.85983453
23822,27.88670854
23823,39.5999828
23824,37.13305359
23825,36.96314601
23826,37.31043452
23827,38.63446127
23828,38.33866957
23829,34.2299704
23830,34.64586175
23831,22.01510715
23832,35.47315324
23833,37.90267628
23834,44.85790123
23835,35.65651057
23836,33.54401328
23837,31.03900592
23838,37.16861079
23839,35.33942999
23840,52.33460002
23841,33.86651176
23842,7.622521804
23843,6.585484904
23844,41.56981311
23845,27.00365109
23846,28.65435424
23847,36.12283408
23848,37.60061969
23849,44.55492638
23850,62.01574258
23851,59.00308942
23852,49.25938291
23853,44.153129
23854,45.78054515
23855,43.28774228
23856,64.54309156
23857,60.34889657
23858,60.73641249
23859,52.28880599
23860,43.86691249
23861,38.58786852
23862,38.64675273
23863,38.70636575
23864,43.36163216
23865,40.02381878
23866,40.21897093
23867,40.40326712
23868,40.69955163
23869,37.78202431
23870,40.04780768
23871,37.75298309
23872,38.94350985
23873,37.19723311
23874,38.44159094
23875,36.87371114
23876,38.51671761
23877,37.63371309
23878,37.5575506
23879,37.31468288
23880,36.67635817
23881,37.20326144
23882,37.49720098
23883,34.98036458
23884,37.16487609
23885,34.85947871
23886,38.02880664
23887,35.0227727
23888,26.50901794
23889,30.3940574
23890,35.88784146
23891,25.00589703
23892,0.348537134
23893,11.09613657
23894,7.062783192
23895,19.05863079
23896,12.64439029
23897,-5.391013396
23898,14.71493663
23899,4.145788281
23900,5.45928079
23901,3.784815157
23902,9.206842587
23903,9.041836276
23904,8.428283375
23905,5.712566258
23906,11.69907602
23907,8.797821386
23908,18.19202807
23909,9.285656985
23910,8.286028787
23911,3.006959717
23912,11.37396692
23913,10.91708523
23914,8.419561817
23915,4.291441439
23916,1.595170085
23917,7.688781206
23918,9.988653899
23919,4.643793847
23920,-0.498549333
23921,1.208654474
23922,2.098416876
23923,0.293173174
23924,6.488140155
23925,8.209389577
23926,9.54198011
23927,9.010463322
23928,14.61527602
23929,10.18322608
23930,10.97650957
23931,1.111590565
23932,10.04932518
23933,9.252465166
23934,10.97862986
23935,11.3534963
23936,7.569741737
23937,1.768486307
23938,4.545589178
23939,12.15801036
23940,7.992718253
23941,8.816568655
23942,2.235856984
23943,0.767847007
23944,7.959783215
23945,6.761809605
23946,11.53929375
23947,-0.010349866
23948,2.222436033
23949,9.713082561
23950,9.690511847
23951,9.804724625
23952,6.606346863
23953,0.542023445
23954,3.155504106
23955,11.53654754
23956,7.907801634
23957,9.259473681
23958,13.13505056
23959,12.3195292
23960,12.37688086
23961,15.32501631
23962,15.86326449
23963,-0.381692121
23964,4.426042872
23965,3.276867838
23966,0.561478306
23967,2.082549229
23968,2.007460487
23969,0.399665806
23970,0.766917641
23971,0.901504423
23972,0.481915773
23973,11.26958793
23974,9.188222536
23975,-1.6872931
23976,2.388868406
23977,3.702318642
23978,1.105357009
23979,0.782195482
23980,-0.689173957
23981,0.581727559
23982,0.625421973
23983,-0.304209099
23984,0.546462731
23985,-0.141213338
23986,-0.880056334
23987,0.417572678
23988,0.728199644
23989,-1.090268483
23990,-1.645337869
23991,-1.795371815
23992,1.83E-08
23993,-0.496173268
23994,-0.837209832
23995,-0.473919111
23996,2.59134034
23997,-0.615210032
23998,1.620325205
23999,1.954379066
24000,3.637785659
24001,1.838270265
24002,-1.374498886
24003,-1.192973815
24004,-1.123231499
24005,0.061957406
24006,6.842319323
24007,8.314350775
24008,3.232431945
24009,-1.286936628
24010,0.577380209
24011,1.259748125
24012,-0.224559958
24013,0.848321972
24014,0.644166556
24015,0.467190131
24016,0.480422596
24017,0.01924234
24018,0.403629878
24019,0.271701341
24020,0.161017877
24021,0.247682638
24022,-0.160359334
24023,0.078820694
24024,7.578103746
24025,-3.23392461
24026,1.425056772
24027,-0.136783413
24028,0.722178516
24029,0.034463458
24030,-0.063244398
24031,-0.359596293
24032,-0.244046306
24033,0.075993963
24034,0.114573858
24035,-0.000863675
24036,1.598573833
24037,1.538971567
24038,0.194644989
24039,-0.720440562
24040,-0.265167872
24041,0.627937099
24042,3.91E-05
24043,0.000170912
24044,1.34E-07
24045,1.03E-05
24046,0.467211319
24047,0.459308043
24048,0.000622396
24049,-1.443188575
24050,-0.086524995
24051,-0.706887401
24052,-0.893970277
24053,-1.733796174
24054,2.42018235
24055,1.74E-09
24056,1.56E-05
24057,-0.204004158
24058,-0.283015164
24059,-0.590427532
24060,0.3874105
24061,-0.069625806
24062,-0.901187537
24063,-0.709796852
24064,20.56401573
24065,-3.926036178
24066,2.901178477
24067,4.037796781
24068,2.870940782
24069,2.887092984
24070,13.92124401
24071,-3.857065758
24072,6.588393079
24073,18.15655745
24074,10.77367655
24075,2.689018027
24076,5.724227743
24077,3.6993239
24078,0.651635059
24079,6.821489298
24080,12.37424539
24081,6.453502042
24082,7.144538215
24083,21.70222645
24084,36.53029268
24085,34.60323719
24086,31.71417729
24087,37.00624697
24088,38.09919554
24089,42.88122991
24090,39.77723626
24091,39.5451661
24092,45.08203568
24093,39.12004211
24094,41.07852429
24095,41.80533019
24096,47.36457434
24097,55.08149849
24098,50.07950769
24099,40.55249906
24100,44.37601803
24101,41.45634201
24102,29.2956132
24103,36.38613329
24104,39.80659224
24105,38.02709008
24106,40.15530914
24107,41.92191699
24108,36.79546413
24109,35.88002906
24110,26.74243041
24111,37.96264423
24112,45.95809682
24113,42.32020574
24114,40.48529131
24115,36.39941423
24116,41.19607994
24117,41.84611526
24118,39.62132526
24119,40.15640004
24120,36.61586954
24121,38.64533576
24122,43.9302129
24123,36.97060447
24124,36.95641286
24125,29.06464121
24126,35.04024865
24127,39.99639017
24128,39.46682963
24129,29.42845809
24130,5.155255781
24131,29.68790855
24132,40.98849145
24133,30.71590036
24134,29.80720752
24135,35.99786097
24136,36.24315133
24137,40.55566673
24138,47.19738464
24139,41.69215536
24140,49.89040744
24141,37.06282603
24142,46.45477419
24143,40.27335547
24144,38.09846632
24145,38.79648117
24146,39.05540295
24147,41.95638773
24148,31.48550474
24149,33.58897671
24150,43.56362387
24151,36.86343506
24152,37.16151866
24153,39.87988217
24154,37.44835055
24155,39.72059136
24156,37.91200684
24157,39.20965316
24158,39.7298445
24159,39.8116052
24160,40.40634226
24161,40.16712783
24162,39.11480559
24163,36.80298336
24164,30.25935573
24165,39.69405606
24166,38.00823536
24167,36.2755732
24168,36.75841745
24169,35.23704281
24170,35.78003876
24171,36.61914847
24172,39.35424427
24173,34.45773363
24174,35.80962964
24175,38.88976187
24176,28.63346947
24177,33.31382519
24178,31.93307172
24179,30.57588382
24180,13.64121554
24181,3.671588252
24182,52.72713282
24183,12.33960913
24184,1.375262222
24185,6.621610012
24186,1.680950435
24187,11.60089302
24188,13.00976602
24189,4.683388412
24190,0.660889743
24191,5.516350801
24192,8.7506728
24193,10.13186739
24194,2.94384048
24195,0.975619616
24196,0.114612444
24197,9.552572807
24198,-0.890824699
24199,2.864060513
24200,-0.438313547
24201,0.34620568
24202,9.896322251
24203,7.44926401
24204,3.120221518
24205,2.197628105
24206,3.27760079
24207,9.263307767
24208,8.522556735
24209,3.919670891
24210,0.924953675
24211,2.011622741
24212,10.02174468
24213,8.058040417
24214,1.888054696
24215,8.012247019
24216,9.091021185
24217,10.03753239
24218,10.66714974
24219,8.651201331
24220,0.55745041
24221,8.238078099
24222,9.773365091
24223,9.140535966
24224,0.655180217
24225,2.193110593
24226,5.808660376
24227,10.56463171
24228,9.764801085
24229,-0.392687569
24230,2.512755682
24231,6.281336075
24232,8.977654809
24233,8.13419141
24234,3.80227857
24235,0.917378782
24236,8.044642926
24237,8.551176693
24238,7.044554688
24239,0.475312804
24240,1.441019956
24241,6.78642706
24242,8.350374944
24243,7.926723054
24244,-0.028062883
24245,1.51900909
24246,9.359070041
24247,9.552324937
24248,5.716759679
24249,-0.480109068
24250,1.529026634
24251,6.82395141
24252,8.307945604
24253,4.823443431
24254,-0.092687124
24255,1.704451975
24256,0.369747714
24257,-0.138986993
24258,-0.350134983
24259,-1.434078949
24260,-0.394266961
24261,-0.489529943
24262,-0.214140317
24263,0.140185596
24264,-2.221738988
24265,-1.066761274
24266,0.282877899
24267,-1.954700131
24268,-2.815846613
24269,0.43112117
24270,-0.008735037
24271,2.282793835
24272,1.853782222
24273,3.372048484
24274,2.421526227
24275,0.939072491
24276,0.470349765
24277,2.08285841
24278,-0.001009469
24279,1.144886667
24280,0.289911257
24281,3.123162607
24282,-2.14E-05
24283,4.232728932
24284,1.842557064
24285,0.928117954
24286,-0.064817227
24287,0.21928379
24288,0.45353225
24289,-0.16755199
24290,-1.571967808
24291,-4.404389108
24292,2.662005967
24293,-1.141319086
24294,7.92464091
24295,3.532175348
24296,-0.710034352
24297,-0.742469353
24298,-2.059150172
24299,0.709986644
24300,2.54747043
24301,-0.60804227
24302,0.239022285
24303,0.135039532
24304,0.093184052
24305,0.955579951
24306,-0.023782244
24307,-0.068749568
24308,-1.470273205
24309,-0.293007952
24310,-0.21163201
24311,-1.710157701
24312,-0.416632687
24313,-0.053407439
24314,0.000366796
24315,0.00056562
24316,-1.20217418
24317,-0.000163475
24318,-0.000150008
24319,5.285239919
24320,-1.354964529
24321,0.163867978
24322,0.417644297
24323,-0.772612851
24324,4.608940298
24325,8.835509209
24326,10.09008189
24327,9.896281978
24328,11.94448366
24329,7.127061861
24330,3.574782339
24331,3.870650632
24332,3.301358435
24333,0.97988062
24334,0.379810485
24335,0.69657031
24336,1.162424253
24337,-2.062571587
24338,-0.160497679
24339,-4.936585867
24340,4.49E-09
24341,-0.141538958
24342,-5.374936478
24343,-5.12491949
24344,-3.002883841
24345,-4.01153956
24346,-0.000426384
24347,-0.624882954
24348,-0.872936122
24349,-0.191251757
24350,-0.000368595
24351,1.575400062
24352,2.30979318
24353,1.284165552
24354,1.624597576
24355,2.666928053
24356,4.797087331
24357,3.433912181
24358,0.000452442
24359,-4.35E-05
24360,3.850989326
24361,3.094459997
24362,3.048428184
24363,3.358867527
24364,2.567745664
24365,2.842049336
24366,4.070471596
24367,2.36750834
24368,0.844519315
24369,0.557829317
24370,0.000751863
24371,11.49576849
24372,2.797791204
24373,13.35170216
24374,24.41570123
24375,26.37927252
24376,35.12881177
24377,44.56843821
24378,48.79792466
24379,45.67596376
24380,44.74992059
24381,49.91997038
24382,49.83416115
24383,49.94845478
24384,49.83850171
24385,45.21926524
24386,43.20313495
24387,42.60092402
24388,38.20280396
24389,31.45841725
24390,27.04864987
24391,28.95473112
24392,35.04975684
24393,33.02931944
24394,33.64605205
24395,37.01129651
24396,37.72333119
24397,36.78961641
24398,36.80638902
24399,35.98948512
24400,38.89072172
24401,38.6694715
24402,37.28154912
24403,38.93095129
24404,36.70562308
24405,38.82992722
24406,37.6229974
24407,39.64260734
24408,39.55476569
24409,37.04671875
24410,39.18819525
24411,36.57061808
24412,36.36611404
24413,36.14789123
24414,35.62851352
24415,38.05028588
24416,37.16204777
24417,32.59057365
24418,2.76732411
24419,22.65563407
24420,32.39758765
24421,36.14256523
24422,31.92316672
24423,35.02596306
24424,53.75512309
24425,69.20483732
24426,73.62467617
24427,44.14849549
24428,45.18026494
24429,42.224832
24430,41.50881452
24431,61.08720535
24432,61.30113496
24433,67.63065731
24434,53.35654155
24435,53.90491392
24436,42.08851551
24437,43.88014479
24438,34.48054875
24439,37.28711071
24440,40.55709538
24441,38.99788295
24442,38.23122486
24443,36.76182918
24444,31.89278527
24445,36.03426152
24446,37.55113845
24447,44.04678292
24448,52.35079499
24449,45.66164
24450,43.87497914
24451,42.58000762
24452,45.63005298
24453,42.32556222
24454,49.38064826
24455,54.50046153
24456,57.95765212
24457,49.70447232
24458,42.71110806
24459,46.92956162
24460,48.43242689
24461,35.29038512
24462,27.50513944
24463,1.854425647
24464,5.821127468
24465,8.312212347
24466,1.081973212
24467,2.319686395
24468,0.412586941
24469,9.570092207
24470,-8.83611386
24471,3.140858342
