,x,
5322,2.379239774,2.369215857
5323,2.371515456,2.357934847
5324,2.351941713,2.352182518
5325,2.357636984,2.352182518
5326,2.357035718,2.344392274
5327,2.350129774,2.354108439
5328,2.371418841,2.387389826
5329,2.44715909,2.488550717
5330,2.534100056,2.511883361
5331,2.458152312,2.442479769
5332,2.35610827,2.357934847
5333,2.287929275,2.271841607
5334,2.226361448,2.227886705
5335,2.207106473,2.204119983
5336,2.197715483,2.193124598
5337,2.199729461,2.195899652
5338,2.211197933,2.225309282
5339,2.244991858,2.260071388
5340,2.318272999,2.338456494
5341,2.394034235,2.399673721
5342,2.416705437,2.423245874
5343,2.42398608,2.424881637
5344,2.415243712,2.418301291
5345,2.414659946,2.414973348
5346,2.417731155,2.418301291
5347,2.412202143,2.411619706
5348,2.405444448,2.403120521
5349,2.400129557,2.396199347
5350,2.397797734,2.392696953
5351,2.395523165,2.390935107
5352,2.406873244,2.424881637
5353,2.488650935,2.521138084
5354,2.560954837,2.534026106
5355,2.482685169,2.45484486
5356,2.364074662,2.356025857
5357,2.285779541,2.271841607
5358,2.228615798,2.230448921
5359,2.211658752,2.209515015
5360,2.200594934,2.201397124
5361,2.208067303,2.204119983
5362,2.212058759,2.23299611
5363,2.254242613,2.269512944
5364,2.32358215,2.336459734
5365,2.391068028,2.396199347
5366,2.413818514,2.413299764
5367,2.415529809,2.416640507
5368,2.411492574,2.409933123
5369,2.408974324,2.408239965
5370,2.410390743,2.411619706
5371,2.404618052,2.40654018
5372,2.401442523,2.397940009
5373,2.398984595,2.390935107
5374,2.393287834,2.389166084
5375,2.391392142,2.397940009
5376,2.416334099,2.432969291
5377,2.499102367,2.525044807
5378,2.562742763,2.532754379
5379,2.471742418,2.462397998
5380,2.376388361,2.359835482
5381,2.293121258,2.278753601
5382,2.235156898,2.235528447
5383,2.219135933,2.212187604
5384,2.206428556,2.201397124
5385,2.207581733,2.206825876
5386,2.220926832,2.23299611
5387,2.25566746,2.274157849
5388,2.333967598,2.350248018
5389,2.405048766,2.40654018
5390,2.425127375,2.419955748
5391,2.420862647,2.424881637
5392,2.420048941,2.424881637
5393,2.423883222,2.421603927
5394,2.420820822,2.424881637
5395,2.416064243,2.418301291
5396,2.410635379,2.411619706
5397,2.407295322,2.408239965
5398,2.409717946,2.411619706
5399,2.412228087,2.424881637
5400,2.443963075,2.459392488
5401,2.523971459,2.532754379
5402,2.565456974,2.527629901
5403,2.467136403,2.44870632
5404,2.3597607,2.354108439
5405,2.290887306,2.278753601
5406,2.236288518,2.227886705
5407,2.210875535,2.212187604
5408,2.205518276,2.204119983
5409,2.208634947,2.212187604
5410,2.225561836,2.247973266
5411,2.273986729,2.28780173
5412,2.347199717,2.361727836
5413,2.415211714,2.414973348
5414,2.431924865,2.424881637
5415,2.422620884,2.42975228
5416,2.424306752,2.426511261
5417,2.428154518,2.424881637
5418,2.424455234,2.426511261
5419,2.418237339,2.418301291
5420,2.410478702,2.414973348
5421,2.410669012,2.408239965
5422,2.409285267,2.411619706
5423,2.41304188,2.423245874
5424,2.445037935,2.457881897
5425,2.525461016,2.536558443
5426,2.566309495,2.530199698
5427,2.465459392,2.460897843
5428,2.370181848,2.367355921
5429,2.300819266,2.28780173
5430,2.242759522,2.240549248
5431,2.224109996,2.220108088
5432,2.21358893,2.209515015
5433,2.217945054,2.214843848
5434,2.233810514,2.245512668
5435,2.2696582,2.285557309
5436,2.34664953,2.359835482
5437,2.413370753,2.414973348
5438,2.431089772,2.434568904
5439,2.435257389,2.436162647
5440,2.427103714,2.431363764
5441,2.428603446,2.42975228
5442,2.426668166,2.428134794
5443,2.419186311,2.421603927
5444,2.415124331,2.413299764
5445,2.409157574,2.408239965
5446,2.410451821,2.409933123
5447,2.412612894,2.418301291
5448,2.442790152,2.456366033
5449,2.525390026,2.534026106
5450,2.563378345,2.530199698
5451,2.463096278,2.462397998
5452,2.374993339,2.376576957
5453,2.305121216,2.29666519
5454,2.250750716,2.245512668
5455,2.228526508,2.220108088
5456,2.211466156,2.204119983
5457,2.212963133,2.204119983
5458,2.222097948,2.222716471
5459,2.251677723,2.250420002
5460,2.315174981,2.315970345
5461,2.37473019,2.389166084
5462,2.414570623,2.424881637
5463,2.431317026,2.434568904
5464,2.427341432,2.434568904
5465,2.432638831,2.428134794
5466,2.423958607,2.423245874
5467,2.4136074,2.414973348
5468,2.406669635,2.409933123
5469,2.405919151,2.404833717
5470,2.403970007,2.401400541
5471,2.403129287,2.404833717
5472,2.428796241,2.439332694
5473,2.510424896,2.534026106
5474,2.562358333,2.532754379
5475,2.464757386,2.46834733
5476,2.383848839,2.380211242
5477,2.308232381,2.303196057
5478,2.256360292,2.252853031
5479,2.232297556,2.225309282
5480,2.218809904,2.206825876
5481,2.211339208,2.201397124
5482,2.222602707,2.209515015
5483,2.237703246,2.212187604
5484,2.278868472,2.245512668
5485,2.30294666,2.320146286
5486,2.346558766,2.357934847
5487,2.376459981,2.365487985
5488,2.364359421,2.361727836
5489,2.365560977,2.36361198
5490,2.367909142,2.361727836
5491,2.358901453,2.350248018
5492,2.344449409,2.340444115
5493,2.340716306,2.336459734
5494,2.339636925,2.33243846
5495,2.340814978,2.338456494
5496,2.366280004,2.385606274
5497,2.46454251,2.498310554
5498,2.526993829,2.498310554
5499,2.426855739,2.434568904
5500,2.349946752,2.348304863
5501,2.272440904,2.271841607
5502,2.228920203,2.225309282
5503,2.207579455,2.201397124
5504,2.194878952,2.193124598
5505,2.198074773,2.195899652
5506,2.216884894,2.227886705
5507,2.255091612,2.26245109
5508,2.32465904,2.326335861
5509,2.382741241,2.380211242
5510,2.401539173,2.392696953
5511,2.396893219,2.392696953
5512,2.387491136,2.385606274
5513,2.387744947,2.385606274
5514,2.387588768,2.389166084
5515,2.38545906,2.383815366
5516,2.378735918,2.372912003
5517,2.370570898,2.365487985
5518,2.36631869,2.36361198
5519,2.370744697,2.371067862
5520,2.39840798,2.413299764
5521,2.486987233,2.519827994
5522,2.543880483,2.514547753
5523,2.442768903,2.439332694
5524,2.352200299,2.346352974
5525,2.269984793,2.271841607
5526,2.228565106,2.227886705
5527,2.204255373,2.209515015
5528,2.20146024,2.204119983
5529,2.206583797,2.209515015
5530,2.228266842,2.245512668
5531,2.270329981,2.28780173
5532,2.346610222,2.357934847
5533,2.40989747,2.416640507
5534,2.433575758,2.432969291
5535,2.432291356,2.434568904
5536,2.427481684,2.428134794
5537,2.425604709,2.423245874
5538,2.421415975,2.42975228
5539,2.42173681,2.419955748
5540,2.411002603,2.413299764
5541,2.410572495,2.40654018
5542,2.405856595,2.404833717
5543,2.410675836,2.409933123
5544,2.437603994,2.447158031
5545,2.524852347,2.545307116
5546,2.562800323,2.537819095
5547,2.464907183,2.45484486
5548,2.366621379,2.357934847
5549,2.281363011,2.278753601
5550,2.236420578,2.23299611
5551,2.211562765,2.209515015
5552,2.201826857,2.206825876
5553,2.216001072,2.209515015
5554,2.228944186,2.243038049
5555,2.268784695,2.294466226
5556,2.355140305,2.36361198
5557,2.413887969,2.418301291
5558,2.434014846,2.432969291
5559,2.431252049,2.434568904
5560,2.426784414,2.431363764
5561,2.427916272,2.428134794
5562,2.425601203,2.432969291
5563,2.424727588,2.423245874
5564,2.414131185,2.413299764
5565,2.409565912,2.40654018
5566,2.406902403,2.40654018
5567,2.413284768,2.416640507
5568,2.446853289,2.462397998
5569,2.543008041,2.553883027
5570,2.567357895,2.537819095
5571,2.463843621,2.460897843
5572,2.375296857,2.36361198
5573,2.287042833,2.281033367
5574,2.239162827,2.23299611
5575,2.212246587,2.209515015
5576,2.203796354,2.201397124
5577,2.2060987,2.204119983
5578,2.225995118,2.235528447
5579,2.264132509,2.28780173
5580,2.350896191,2.354108439
5581,2.405583534,2.408239965
5582,2.426908124,2.418301291
5583,2.416924253,2.418301291
5584,2.412364479,2.416640507
5585,2.414784596,2.416640507
5586,2.415654484,2.419955748
5587,2.412415279,2.411619706
5588,2.403074414,2.404833717
5589,2.401382881,2.399673721
5590,2.399963264,2.396199347
5591,2.40235179,2.397940009
5592,2.429507539,2.444044796
5593,2.530029474,2.540329475
5594,2.553054833,2.526339277
5595,2.452700553,2.457881897
5596,2.37432632,2.359835482
5597,2.281810678,2.281033367
5598,2.240824438,2.238046103
5599,2.217047713,2.217483944
5600,2.212384501,2.206825876
5601,2.210016473,2.209515015
5602,2.231931077,2.240549248
5603,2.270078028,2.28780173
5604,2.352611492,2.352182518
5605,2.405915325,2.40654018
5606,2.423756049,2.418301291
5607,2.418051633,2.418301291
5608,2.413386207,2.418301291
5609,2.416890099,2.414973348
5610,2.413731912,2.414973348
5611,2.407404382,2.409933123
5612,2.403107466,2.403120521
5613,2.400035747,2.401400541
5614,2.401996675,2.404833717
5615,2.410866751,2.411619706
5616,2.443730167,2.456366033
5617,2.541474057,2.546542663
5618,2.554368983,2.530199698
5619,2.453478189,2.459392488
5620,2.370882986,2.365487985
5621,2.289040755,2.28780173
5622,2.245162298,2.243038049
5623,2.220532663,2.214843848
5624,2.207920469,2.204119983
5625,2.209261418,2.206825876
5626,2.231075124,2.225309282
5627,2.255419638,2.260071388
5628,2.325583319,2.318063335
5629,2.373711343,2.392696953
5630,2.418439449,2.428134794
5631,2.43007371,2.432969291
5632,2.426584378,2.434568904
5633,2.4312132,2.432969291
5634,2.430545954,2.424881637
5635,2.412629866,2.419955748
5636,2.412526342,2.413299764
5637,2.408717373,2.411619706
5638,2.410745848,2.409933123
5639,2.413402906,2.416640507
5640,2.450326887,2.463892989
5641,2.550963619,2.553883027
5642,2.558976028,2.536558443
5643,2.461529912,2.46686762
5644,2.376947195,2.382017043
5645,2.304826643,2.305351369
5646,2.261117008,2.257678575
5647,2.232571635,2.230448921
5648,2.223296604,2.214843848
5649,2.217272097,2.209515015
5650,2.232951463,2.217483944
5651,2.250184337,2.225309282
5652,2.289353879,2.257678575
5653,2.315705347,2.330413773
5654,2.365894109,2.365487985
5655,2.37333009,2.372912003
5656,2.373016686,2.365487985
5657,2.364780927,2.365487985
5658,2.368771288,2.365487985
5659,2.359757471,2.357934847
5660,2.354416727,2.346352974
5661,2.346106997,2.344392274
5662,2.350815871,2.342422681
5663,2.352159488,2.361727836
5664,2.402293758,2.434568904
5665,2.531409548,2.531478917
5666,2.533706501,2.506505032
5667,2.429547809,2.424881637
5668,2.337634794,2.328379603
5669,2.250886002,2.260071388
5670,2.222698499,2.217483944
5671,2.194746225,2.195899652
5672,2.191223295,2.190331698
5673,2.196101763,2.198657087
5674,2.225041206,2.235528447
5675,2.269277119,2.301029996
5676,2.369657109,2.387389826
5677,2.446764302,2.424881637
5678,2.436444401,2.403120521
5679,2.396930405,2.397940009
5680,2.39951313,2.404833717
5681,2.406924074,2.40654018
5682,2.408482054,2.413299764
5683,2.407658832,2.40654018
5684,2.398120128,2.399673721
5685,2.395092378,2.394451681
5686,2.394239925,2.399673721
5687,2.405026425,2.418301291
5688,2.458452621,2.478566496
5689,2.56336985,2.557507202
5690,2.550555587,2.523746467
5691,2.438778082,2.436162647
5692,2.349005322,2.33243846
5693,2.255911323,2.252853031
5694,2.214200854,2.212187604
5695,2.19116039,2.195899652
5696,2.191811081,2.193124598
5697,2.1970117,2.198657087
5698,2.222712675,2.238046103
5699,2.272558816,2.307496038
5700,2.375642072,2.385606274
5701,2.43696457,2.408239965
5702,2.410375202,2.413299764
5703,2.41453911,2.403120521
5704,2.402433652,2.394451681
5705,2.394449638,2.389166084
5706,2.392683475,2.392696953
5707,2.388053014,2.390935107
5708,2.387408876,2.387389826
5709,2.38721547,2.383815366
5710,2.386224922,2.387389826
5711,2.396068381,2.401400541
5712,2.443680232,2.471291711
5713,2.564934675,2.558708571
5714,2.550177192,2.526339277
5715,2.439396727,2.437750563
5716,2.348115642,2.340444115
5717,2.265486225,2.260071388
5718,2.2190548,2.214843848
5719,2.192626564,2.193124598
5720,2.189699015,2.187520721
5721,2.192270829,2.195899652
5722,2.223279346,2.23299611
5723,2.269339938,2.309630167
5724,2.384541219,2.387389826
5725,2.436974251,2.414973348
5726,2.414798505,2.411619706
5727,2.407474759,2.404833717
5728,2.405247504,2.394451681
5729,2.391567692,2.390935107
5730,2.395427398,2.392696953
5731,2.387820297,2.392696953
5732,2.389897825,2.385606274
5733,2.380445584,2.383815366
5734,2.38584188,2.385606274
5735,2.393083985,2.404833717
5736,2.450788336,2.478566496
5737,2.573425323,2.564666064
5738,2.551081148,2.531478917
5739,2.44946699,2.439332694
5740,2.347894211,2.336459734
5741,2.257924321,2.267171728
5742,2.232454205,2.222716471
5743,2.198608625,2.204119983
5744,2.20024572,2.198657087
5745,2.200627233,2.195899652
5746,2.220217683,2.238046103
5747,2.281721098,2.31386722
5748,2.389140217,2.389166084
5749,2.435167564,2.413299764
5750,2.412509261,2.413299764
5751,2.411656424,2.408239965
5752,2.406187868,2.403120521
5753,2.400562498,2.397940009
5754,2.400098839,2.403120521
5755,2.398514761,2.399673721
5756,2.394577134,2.392696953
5757,2.387010262,2.389166084
5758,2.390812397,2.390935107
5759,2.39852732,2.401400541
5760,2.447013362,2.475671188
5761,2.571935639,2.565847819
5762,2.55089408,2.534026106
5763,2.443886095,2.445604203
5764,2.354583745,2.352182518
5765,2.275639548,2.278753601
5766,2.236813868,2.238046103
5767,2.215479611,2.222716471
5768,2.217534406,2.214843848
5769,2.213145095,2.220108088
5770,2.248573611,2.260071388
5771,2.301404511,2.330413773
5772,2.403230143,2.396199347
5773,2.437308381,2.426511261
5774,2.427092893,2.424881637
5775,2.421474508,2.418301291
5776,2.412708649,2.40654018
5777,2.401739082,2.401400541
5778,2.406046709,2.408239965
5779,2.404660385,2.403120521
5780,2.397413759,2.392696953
5781,2.386135575,2.385606274
5782,2.386984431,2.389166084
5783,2.399487545,2.403120521
5784,2.451139607,2.481442629
5785,2.581186104,2.564666064
5786,2.545160756,2.539076099
5787,2.453714809,2.463892989
5788,2.37638923,2.376576957
5789,2.298789597,2.301029996
5790,2.25467547,2.260071388
5791,2.23456129,2.235528447
5792,2.224199812,2.227886705
5793,2.226950963,2.227886705
5794,2.255758964,2.247973266
5795,2.283647595,2.292256071
5796,2.360715713,2.344392274
5797,2.388898255,2.418301291
5798,2.446916748,2.44870632
5799,2.447450988,2.457881897
5800,2.449633077,2.45331834
5801,2.44205692,2.442479769
5802,2.436961561,2.440909082
5803,2.429374829,2.42975228
5804,2.419118536,2.421603927
5805,2.413453073,2.426511261
5806,2.428414477,2.436162647
5807,2.441780882,2.465382851
5808,2.51727366,2.53529412
5809,2.626812387,2.579783597
5810,2.546916879,2.536558443
5811,2.459967502,2.46834733
5812,2.387262081,2.385606274
5813,2.306050279,2.309630167
5814,2.263851219,2.267171728
5815,2.244093681,2.235528447
5816,2.22427406,2.222716471
5817,2.225432694,2.217483944
5818,2.245705753,2.225309282
5819,2.26425248,2.230448921
5820,2.290942337,2.255272505
5821,2.307700944,2.33243846
5822,2.376391262,2.374748346
5823,2.380643961,2.380211242
5824,2.3744205,2.365487985
5825,2.361766757,2.367355921
5826,2.378266197,2.361727836
5827,2.350577935,2.354108439
5828,2.353378889,2.346352974
5829,2.342665953,2.352182518
5830,2.360636224,2.357934847
5831,2.372371928,2.401400541
5832,2.465490241,2.481442629
5833,2.571781146,2.540329475
5834,2.508618221,2.498310554
5835,2.423199533,2.418301291
5836,2.33088581,2.330413773
5837,2.256396363,2.264817823
5838,2.226863215,2.222716471
5839,2.198404425,2.204119983
5840,2.200437516,2.198657087
5841,2.201348641,2.204119983
5842,2.237016799,2.243038049
5843,2.288002517,2.324282455
5844,2.400610094,2.404833717
5845,2.448571487,2.434568904
5846,2.431573498,2.440909082
5847,2.441791086,2.434568904
5848,2.427115197,2.416640507
5849,2.406353896,2.409933123
5850,2.414662116,2.413299764
5851,2.40685427,2.419955748
5852,2.418709973,2.419955748
5853,2.412702043,2.421603927
5854,2.423701256,2.434568904
5855,2.446548151,2.471291711
5856,2.52765309,2.539076099
5857,2.614294937,2.571708832
5858,2.528609107,2.525044807
5859,2.448713502,2.439332694
5860,2.346327212,2.342422681
5861,2.268505767,2.271841607
5862,2.234744365,2.230448921
5863,2.207516106,2.214843848
5864,2.210207301,2.206825876
5865,2.20624251,2.212187604
5866,2.242995993,2.247973266
5867,2.293190389,2.328379603
5868,2.40496845,2.408239965
5869,2.449030249,2.432969291
5870,2.432640702,2.445604203
5871,2.446755258,2.444044796
5872,2.433455154,2.436162647
5873,2.426940803,2.431363764
5874,2.434046845,2.436162647
5875,2.428871599,2.42975228
5876,2.421409187,2.426511261
5877,2.422026164,2.42975228
5878,2.43158334,2.436162647
5879,2.44488349,2.465382851
5880,2.524460209,2.542825427
5881,2.623275406,2.58546073
5882,2.540901598,2.539076099
5883,2.462914492,2.45331834
5884,2.366295494,2.354108439
5885,2.279593851,2.283301229
5886,2.245135002,2.240549248
5887,2.217971491,2.230448921
5888,2.227742623,2.227886705
5889,2.225983348,2.23299611
5890,2.261001391,2.271841607
5891,2.316481097,2.350248018
5892,2.42092554,2.418301291
5893,2.453472693,2.442479769
5894,2.444596952,2.445604203
5895,2.442184659,2.437750563
5896,2.429046225,2.428134794
5897,2.421687377,2.418301291
5898,2.42156021,2.419955748
5899,2.413384581,2.413299764
5900,2.407367167,2.401400541
5901,2.396565228,2.399673721
5902,2.405548977,2.40654018
5903,2.421574355,2.431363764
5904,2.494024341,2.531478917
5905,2.624898409,2.59439255
5906,2.550553097,2.553883027
5907,2.475954142,2.46834733
5908,2.374993726,2.372912003
5909,2.29455683,2.303196057
5910,2.261637806,2.26245109
5911,2.238323292,2.245512668
5912,2.23836838,2.238046103
5913,2.236454662,2.245512668
5914,2.276272794,2.281033367
5915,2.327597574,2.365487985
5916,2.442101571,2.42975228
5917,2.461352359,2.45484486
5918,2.453929538,2.45484486
5919,2.447710251,2.444044796
5920,2.436550132,2.428134794
5921,2.421342757,2.411619706
5922,2.413283054,2.413299764
5923,2.411200722,2.408239965
5924,2.40501582,2.403120521
5925,2.40148518,2.401400541
5926,2.40584464,2.413299764
5927,2.430352564,2.45331834
5928,2.520760226,2.551449998
5929,2.635236678,2.596597096
5930,2.54136973,2.553883027
5931,2.477923122,2.471291711
5932,2.377358699,2.380211242
5933,2.302489066,2.309630167
5934,2.268842171,2.269512944
5935,2.246133155,2.250420002
5936,2.242153085,2.245512668
5937,2.246854136,2.250420002
5938,2.279452503,2.290034611
5939,2.341463982,2.371067862
5940,2.441565128,2.44870632
5941,2.488788665,2.474216264
5942,2.474612461,2.478566496
5943,2.47457336,2.474216264
5944,2.464277448,2.465382851
5945,2.457685184,2.456366033
5946,2.455786817,2.462397998
5947,2.456089227,2.460897843
5948,2.4525051,2.45484486
5949,2.448696688,2.462397998
5950,2.466752698,2.475671188
5951,2.488847542,2.50242712
5952,2.565355724,2.574031268
5953,2.648162573,2.598790507
5954,2.548724591,2.558708571
5955,2.486590084,2.491361694
5956,2.404523688,2.409933123
5957,2.333259458,2.334453751
5958,2.288360998,2.28780173
5959,2.263547383,2.264817823
5960,2.25642371,2.255272505
5961,2.255369822,2.257678575
5962,2.289656786,2.276461804
5963,2.326667736,2.33243846
5964,2.402198182,2.385606274
5965,2.426661443,2.459392488
5966,2.486601693,2.492760389
5967,2.488778889,2.495544338
5968,2.481264527,2.488550717
5969,2.478989747,2.472756449
5970,2.466461159,2.463892989
5971,2.452722157,2.45331834
5972,2.446770821,2.444044796
5973,2.440394516,2.444044796
5974,2.445547323,2.447158031
5975,2.463826398,2.463892989
5976,2.530853202,2.551449998
5977,2.635174629,2.598790507
5978,2.555805141,2.562292864
5979,2.48804149,2.495544338
5980,2.409600711,2.419955748
5981,2.344121582,2.348304863
5982,2.300011693,2.298853076
5983,2.269657589,2.274157849
5984,2.264492539,2.26245109
5985,2.262500702,2.257678575
5986,2.287592572,2.264817823
5987,2.315932317,2.281033367
5988,2.341096806,2.303196057
5989,2.3519948,2.374748346
5990,2.422583284,2.408239965
5991,2.419454314,2.408239965
5992,2.408303664,2.392696953
5993,2.388500772,2.382017043
5994,2.390116381,2.376576957
5995,2.373822089,2.361727836
5996,2.364237276,2.354108439
5997,2.361697994,2.354108439
5998,2.364355235,2.359835482
5999,2.385343759,2.394451681
6000,2.471477537,2.514547753
6001,2.602516801,2.572871602
6002,2.526662629,2.532754379
6003,2.457077594,2.459392488
6004,2.372370422,2.371067862
6005,2.294576817,2.309630167
6006,2.269703718,2.271841607
6007,2.248395056,2.257678575
6008,2.25226809,2.250420002
6009,2.247225616,2.260071388
6010,2.29007475,2.29666519
6011,2.348108984,2.380211242
6012,2.450386513,2.451786436
6013,2.489929443,2.481442629
6014,2.487079041,2.482873584
6015,2.472556173,2.46686762
6016,2.452115459,2.445604203
6017,2.43553189,2.424881637
6018,2.426178438,2.424881637
6019,2.423781313,2.416640507
6020,2.412898551,2.413299764
6021,2.416220791,2.40654018
6022,2.411081194,2.409933123
6023,2.433204889,2.442479769
6024,2.521086296,2.555094449
6025,2.634162103,2.602059991
6026,2.55678994,2.565847819
6027,2.488591058,2.481442629
6028,2.381650209,2.389166084
6029,2.312453475,2.322219295
6030,2.277450856,2.283301229
6031,2.259553629,2.269512944
6032,2.261360592,2.264817823
6033,2.263692266,2.269512944
6034,2.296629862,2.305351369
6035,2.360758773,2.387389826
6036,2.453753165,2.459392488
6037,2.496121642,2.480006943
6038,2.479784542,2.475671188
6039,2.469791652,2.460897843
6040,2.451033506,2.440909082
6041,2.434127397,2.421603927
6042,2.420696312,2.423245874
6043,2.422116701,2.411619706
6044,2.407194781,2.411619706
6045,2.417692246,2.403120521
6046,2.407564368,2.408239965
6047,2.434563089,2.439332694
6048,2.521307984,2.561101384
6049,2.640880155,2.607455023
6050,2.554706453,2.563481085
6051,2.483949365,2.487138375
6052,2.394600331,2.394451681
6053,2.319620828,2.311753861
6054,2.265794531,2.267171728
6055,2.247967671,2.255272505
6056,2.251049375,2.250420002
6057,2.252029747,2.255272505
6058,2.285373255,2.31386722
6059,2.380604,2.401400541
6060,2.462637942,2.451786436
6061,2.480775615,2.459392488
6062,2.460387561,2.445604203
6063,2.442060401,2.434568904
6064,2.430172517,2.413299764
6065,2.40677746,2.403120521
6066,2.412428993,2.394451681
6067,2.393833386,2.390935107
6068,2.393259342,2.390935107
6069,2.395223593,2.387389826
6070,2.390049638,2.408239965
6071,2.440252643,2.46834733
6072,2.55698285,2.568201724
6073,2.628549198,2.587710965
6074,2.533640444,2.536558443
6075,2.461862517,2.45484486
6076,2.363995213,2.369215857
6077,2.30042245,2.303196057
6078,2.266224443,2.264817823
6079,2.246523107,2.247973266
6080,2.241727912,2.245512668
6081,2.252913173,2.255272505
6082,2.288897533,2.305351369
6083,2.369892235,2.397940009
6084,2.464348483,2.45484486
6085,2.481906826,2.457881897
6086,2.453162994,2.450249108
6087,2.447022388,2.451786436
6088,2.446830391,2.434568904
6089,2.422167687,2.424881637
6090,2.428899173,2.426511261
6091,2.424825713,2.421603927
6092,2.414671947,2.428134794
6093,2.43148998,2.439332694
6094,2.446334633,2.463892989
6095,2.489530364,2.515873844
6096,2.597234906,2.584331224
6097,2.629435892,2.592176757
6098,2.539602956,2.539076099
6099,2.468809464,2.462397998
6100,2.374531308,2.378397901
6101,2.308408278,2.311753861
6102,2.274990704,2.269512944
6103,2.249556812,2.252853031
6104,2.248124419,2.250420002
6105,2.254979398,2.26245109
6106,2.297490618,2.307496038
6107,2.373088724,2.397940009
6108,2.463283747,2.44870632
6109,2.471937259,2.456366033
6110,2.456639901,2.45331834
6111,2.453033099,2.450249108
6112,2.441952469,2.431363764
6113,2.420784656,2.424881637
6114,2.428538589,2.419955748
6115,2.415204319,2.414973348
6116,2.414987378,2.421603927
6117,2.43016128,2.431363764
6118,2.438642703,2.45484486
6119,2.487570014,2.511883361
6120,2.594430759,2.583198774
6121,2.623950001,2.583198774
6122,2.523899235,2.53529412
6123,2.470317117,2.469822016
6124,2.38576246,2.392696953
6125,2.322865151,2.320146286
6126,2.275257099,2.271841607
6127,2.252230957,2.252853031
6128,2.24894504,2.247973266
6129,2.252367304,2.255272505
6130,2.290403406,2.278753601
6131,2.33956592,2.33243846
6132,2.394296833,2.389166084
6133,2.427353603,2.457881897
6134,2.482036007,2.482873584
6135,2.475226961,2.484299839
6136,2.4666033,2.471291711
6137,2.456689466,2.457881897
6138,2.449204915,2.445604203
6139,2.434553344,2.431363764
6140,2.425550231,2.426511261
6141,2.42807952,2.424881637
6142,2.43253051,2.437750563
6143,2.470508293,2.489958479
6144,2.57849369,2.57863921
6145,2.62546941,2.592176757
6146,2.539013709,2.545307116
6147,2.475282916,2.475671188
6148,2.396507201,2.399673721
6149,2.329135997,2.334453751
6150,2.292614133,2.28780173
6151,2.265786858,2.267171728
6152,2.260310848,2.257678575
6153,2.260771917,2.257678575
6154,2.290559535,2.271841607
6155,2.335038853,2.303196057
6156,2.361220991,2.334453751
6157,2.373516123,2.396199347
6158,2.43245847,2.418301291
6159,2.419389848,2.414973348
6160,2.411671549,2.404833717
6161,2.405314455,2.399673721
6162,2.403188383,2.394451681
6163,2.387374943,2.380211242
6164,2.377997229,2.374748346
6165,2.379051808,2.376576957
6166,2.392130533,2.396199347
6167,2.436361709,2.460897843
6168,2.551953741,2.561101384
6169,2.605484609,2.574031268
6170,2.518426527,2.526339277
6171,2.452145769,2.45331834
6172,2.365944833,2.372912003
6173,2.305229099,2.31386722
6174,2.274083995,2.274157849
6175,2.251641026,2.255272505
6176,2.244817198,2.255272505
6177,2.262115088,2.269512944
6178,2.304135951,2.324282455
6179,2.393757128,2.414973348
6180,2.472566645,2.46834733
6181,2.49268833,2.482873584
6182,2.481588618,2.472756449
6183,2.46484064,2.460897843
6184,2.447123299,2.442479769
6185,2.432070813,2.42975228
6186,2.430189409,2.419955748
6187,2.414051833,2.411619706
6188,2.407469022,2.408239965
6189,2.416206386,2.408239965
6190,2.413775949,2.431363764
6191,2.471862477,2.503790683
6192,2.60019568,2.591064607
6193,2.621466949,2.595496222
6194,2.537582386,2.541579244
6195,2.466441402,2.462397998
6196,2.374784236,2.376576957
6197,2.306742293,2.31386722
6198,2.273129162,2.276461804
6199,2.256759131,2.26245109
6200,2.255547255,2.264817823
6201,2.270570861,2.274157849
6202,2.304154099,2.322219295
6203,2.392842844,2.411619706
6204,2.470365064,2.46834733
6205,2.48874723,2.477121255
6206,2.473479108,2.475671188
6207,2.47258906,2.46834733
6208,2.453264532,2.45331834
6209,2.444820497,2.445604203
6210,2.447176251,2.445604203
6211,2.438144685,2.444044796
6212,2.439869777,2.451786436
6213,2.453884815,2.462397998
6214,2.47021024,2.485721426
6215,2.528586859,2.537819095
6216,2.621337928,2.603144373
6217,2.623029248,2.598790507
6218,2.541058787,2.547774705
6219,2.48332239,2.471291711
6220,2.384604767,2.387389826
6221,2.321784672,2.320146286
6222,2.280782196,2.285557309
6223,2.269646489,2.269512944
6224,2.261670137,2.264817823
6225,2.267598486,2.281033367
6226,2.31893414,2.330413773
6227,2.399397057,2.418301291
6228,2.472950772,2.469822016
6229,2.489417625,2.475671188
6230,2.468305517,2.465382851
6231,2.460792962,2.45331834
6232,2.44383879,2.437750563
6233,2.430387457,2.424881637
6234,2.423409496,2.421603927
6235,2.418941367,2.409933123
6236,2.407116566,2.409933123
6237,2.418191906,2.413299764
6238,2.422020853,2.424881637
6239,2.469487353,2.499687083
6240,2.604831601,2.591064607
6241,2.613071263,2.596597096
6242,2.542751713,2.545307116
6243,2.472446441,2.465382851
6244,2.376817251,2.376576957
6245,2.309287841,2.315970345
6246,2.279622064,2.281033367
6247,2.26354302,2.267171728
6248,2.261898703,2.260071388
6249,2.263579248,2.274157849
6250,2.312473264,2.326335861
6251,2.397430789,2.414973348
6252,2.471777454,2.463892989
6253,2.482204211,2.472756449
6254,2.472321377,2.459392488
